message_id,message,true_intent,split
7545,Can you please explain why my transfer failed?,failed_transfer,train
7546,I think youre system may be broken because I have tried transfer money 5x and it isnt working!  I'm not doing anything complicated it is what I usually do.,failed_transfer,train
7547,I am trying to transfer money and something is going wrong.,failed_transfer,train
7548,I am unsuccessfully trying to make a transfer can you help?,failed_transfer,train
7549,"I can't transfer any money from my account to my friend's account, it keeps rejecting it. Can you tell me why? I have enough funds in my account to transfer.",failed_transfer,train
7550,Why did the bank reject my transfer?,failed_transfer,train
7551,"I tried and tried, but I could not complete my transfer. Tell me what is wrong.",failed_transfer,train
7552,I'm getting an error when trying to make a payment. I want to purchase a flat but my mortgage payment needs to go through. Can you help me?,failed_transfer,train
7553,The transger I tried to make failed.,failed_transfer,train
7554,"When I tried to transfer funds to my friend today I was unable to do so, why?",failed_transfer,train
7555,"I've tried to send money to my friends and I keep getting rejected. Can you please tell me why, I don't understand.",failed_transfer,train
7556,why do i have a failed transfer,failed_transfer,train
7557,I've tried completing a very standard transfer and have already attempted it 5 times. What's going on here? Is there a problem with your system?,failed_transfer,train
7558,"When I attempted to make a transfer, it failed.",failed_transfer,train
7559,Why can't my transfer complete?,failed_transfer,train
7560,Why can't I complete the transfer?,failed_transfer,train
7561,I want to transfer money. How do I do that for my account?,transfer_into_account,train
7562,How do I transfer money into my account?,transfer_into_account,train
7563,How can I link my bank to my top up account?,transfer_into_account,train
7564,I have an account that is empty of funds. Can I transfer some from another bank?,transfer_into_account,train
7565,HOW DO I TRANSFER MONEY FROM MY BANK ACCOUNT?,transfer_into_account,train
7566,Whats the transfer process,transfer_into_account,train
7567,How can you assist me on topping up on bank transfers to my account?,transfer_into_account,train
7568,Can I add money to my account via bank transfer?,transfer_into_account,train
7569,I want to op up my account by using bank transfer. How do I go about it?,transfer_into_account,train
7570,I have questions about how to transfer money to my account.,transfer_into_account,train
7571,I need to add money to my account. Can I do so via bank transfer?,transfer_into_account,train
7572,Can I use my bank account to send me more money?,transfer_into_account,train
7573,I can't figure out how to transfer money into my account.,transfer_into_account,train
7574,Can you please explain how to transfer money using the bank transfer process?,transfer_into_account,train
7575,How simple is it to transfer money into my account?,transfer_into_account,train
7576,How can my account have money transferred into it?,transfer_into_account,train
7577,"I am in desperate need to transfer funds from another account that i have into this one, how do i do that?",transfer_into_account,train
7578,How do I use bank transfer to top up my account?,transfer_into_account,train
7579,How do I top up?,transfer_into_account,train
7580,Why can I not transfer money into my account?,transfer_into_account,train
7581,How can I move money from an account at another bank to this one?,transfer_into_account,train
7582,What process should I use to transfer money into my account?,transfer_into_account,train
7583,"I want to transfer money into my account, what do I do?",transfer_into_account,train
7584,I need to deposit money to my account,transfer_into_account,train
7585,Can you transfer money to your card by bank transfer?,transfer_into_account,train
7586,What do you do to transfer money to my account?,transfer_into_account,train
7587,How can I move money from my account at a different bank to the account I have at this bank.,transfer_into_account,train
7588,Please provide details on how to top up my account using transfer option,transfer_into_account,train
7589,Where can I find out how to transfer money into my account.,transfer_into_account,train
7590,How does it work when I transfer money into my account?,transfer_into_account,train
7591,I need assistance with transferring funds to another account.,transfer_into_account,train
7592,How can I add money to my account from another account I have?,transfer_into_account,train
7593,I have money in a foreign account that I want to send to this account.,transfer_into_account,train
7594,How can I transfer money into my account?,transfer_into_account,train
7595,I need to move money from another bank to this account.,transfer_into_account,train
7596,I need to transfer money into this account from my other bank account.,transfer_into_account,train
7597,How do I go forth with bank transfers for top up accounts?,transfer_into_account,train
7598,"I have an account at another bank, but I want to transfer some of the money to my account here.
.",transfer_into_account,train
7599,"I want to do a bank transfer to this bank, from an account at another bank.",transfer_into_account,train
7600,What are my bank details so I can do a transfer?,transfer_into_account,train
7601,How would I use a bank transfer for topping my account?,transfer_into_account,train
7602,I would like to know how to transfer money into my account.,transfer_into_account,train
